id,label,name
C_X_051AC3B600,Course,经济统计方法
C_X_05A94E71AD,Course,欧洲史
C_X_05AFA16190,Course,广告学概论
C_X_05E7C97A3B,Course,电子学基础
C_X_060C04073E,Course,经济数学
C_X_064488CFA4,Course,启蒙哲学
C_X_066494D790,Course,世界电影史
C_X_066FBAC9EC,Course,柏拉图的《理想国》
C_X_0672D701AA,Course,语料库语言学
C_X_06A4C4F477,Course,概率论与随机过程
C_X_06B54BE044,Course,民法学经典著作选读
C_X_06DA6B376B,Course,电子学基础实验
C_X_070BFEC8B3,Course,中级宏观经济学
C_X_0759AE455F,Course,冲突学概论
C_X_07A4C72682,Course,思想史上的王元化
C_X_081F19D5DD,Course,化学中的数学
C_X_089359B329,Course,一阶逻辑
C_X_08A482E132,Course,西方思想史专题
C_X_08FCF228AB,Course,动态优化理论
C_X_09E7489091,Course,亲属法与继承法
C_X_0A2FE26F95,Course,人工智能伦理
C_X_0AA834C578,Course,量化投资交易
C_X_0ABF99E8DE,Course,群论与化学
C_X_0AE0160E95,Course,哲学阅读与写作
C_X_0B24A65FA2,Course,现代通俗小说
C_X_0B352ADFFC,Course,心理测量
C_X_0B5B3B8A99,Course,理论计算机科学基础
C_X_0B7E199E4D,Course,化学动力学选读
C_X_0BD42E52DB,Course,西方古典思想
C_X_0C72CFAD62,Course,组织经济学
C_X_0C83BA31CC,Course,学术道德规范与科技写作
C_X_0CBB52D8C6,Course,艺术哲学
C_X_0CE63A1F31,Course,政治哲学
C_X_0CFFAB6444,Course,医学社会学
C_X_0D0BBA3CED,Course,英语词汇与英美文化
C_X_0D3699D35D,Course,变态心理学
C_X_0D5BAFB693,Course,现象学专题
C_X_0D909A9209,Course,英国小说选读
C_X_0DEAD72B10,Course,群与表示
C_X_0EA5069AD8,Course,运筹优化与最优决策
C_X_0ECC271347,Course,计算机辅助设计技术基础
C_X_0EE925A40A,Course,民事诉讼法
C_X_0EF272522F,Course,虚拟现实技术
C_X_0F0022CFD0,Course,中国美学概论
C_X_0F35E9A181,Course,中国哲学专题
C_X_0F49749E91,Course,思想与社会研究方法
C_X_0F8F588BF6,Course,交叉中的化学科学
C_X_0FAFFE8C46,Course,美国文学史与选读
C_X_0FFCBECEC6,Course,面向对象程序设计基础
C_X_1000B1AB39,Course,专业文献选读*
C_X_103CDFBE88,Course,国际关系心理学
C_X_10604558FB,Course,法国哲学研究
C_X_10651C3274,Course,拉丁语基础
C_X_1087F1A581,Course,口语
C_X_10AEA0B1D2,Course,文学与伦理
C_X_10CEA6FC6F,Course,中世纪欧洲史
C_X_10F4FC4C8E,Course,汉语哲学与社会学
C_X_1203216363,Course,数据法学
C_X_120DCB5761,Course,高级宏观经济学
C_X_1214BFEE55,Course,并行与分布式计算导论
C_X_121DAA46BD,Course,汉语音韵学
C_X_122CA83F4D,Course,高等数学
C_X_12A4BEA569,Course,刑事执行法
C_X_12D89340B1,Course,经济学思维训练
C_X_12E9B9322E,Course,当代世界经济与政治
C_X_1330DEC1A7,Course,随机实地实验方法
C_X_133756F6D6,Course,债权法
C_X_134E2C7479,Course,个案工作
C_X_1368688E8B,Course,视频采访与写作
C_X_1383C1D0F7,Course,军备控制与裁军
C_X_1408CD8F49,Course,中国国际法实践
C_X_14874FA0C3,Course,管理哲学
C_X_14AF846B0D,Course,量子计算研讨课
C_X_14BE633DB6,Course,电动力学
C_X_14DB252ECE,Course,数据结构与算法
C_X_150290B472,Course,文化产业导论
C_X_150D18F02F,Course,人工智能初级研讨班
C_X_1608ECA880,Course,软件开发方法
C_X_161AC4BC5F,Course,习近平法治思想概论
C_X_1654C7E8E0,Course,化工新概念
C_X_1684263B8D,Course,编译原理专题训练
C_X_16AEF528BF,Course,德国古典哲学原著
C_X_16D2E986DE,Course,电影概论
C_X_16D790D749,Course,索绪尔语言学理论
C_X_16E0D67004,Course,金融工程概论
C_X_16F0CDB03C,Course,德国古典法哲学专题
C_X_170846659B,Course,实验心理学
C_X_172FAAF0E8,Course,计算机系统结构
C_X_17422D8401,Course,人工智能引论实践课
C_X_17809CE6F5,Course,认知建模基础*
C_X_179013A637,Course,仪器分析原理与实验
C_X_17A2C9A6EE,Course,生物核磁共振波谱分析
C_X_17B08D1016,Course,国际关系史
C_X_180976F36A,Course,互联网时代营销新模式
C_X_181DB4298C,Course,数值分析
C_X_186569A11A,Course,法律导论
C_X_1867D66A12,Course,营销研究方法
C_X_18718674F9,Course,书法美学
C_X_1875E14435,Course,近代文学改良思潮
C_X_189A42DD98,Course,生命化学基础
C_X_18AE753BBB,Course,现象学导论
C_X_18C7F47BBC,Course,中国现代史
C_X_18DBB7A955,Course,小说的艺术
C_X_18DE95D275,Course,分析哲学概论
C_X_18F33A4B2A,Course,人类学方法
C_X_192D9FA149,Course,公关策划与危机管理
C_X_197CA1020A,Course,机器学习与资产定价
C_X_199B0B5634,Course,中国经济
C_X_19FE3D2FE0,Course,生物物理化学
C_X_1A35B8314C,Course,笛卡尔哲学研究
C_X_1A82B6702D,Course,法律实证分析
C_X_1A8A93B2E8,Course,中国社会学史
C_X_1AA5E1F71D,Course,德国古典哲学专题
C_X_1AA72B0506,Course,纪录片简史
C_X_1ADBA096E6,Course,黑格尔哲学引论
C_X_1B1B2EF8E3,Course,国际经济学
C_X_1B4D3EF579,Course,二十世纪的中国民族问题
C_X_1B79F8AE7C,Course,国际金融法
C_X_1BD725ECD0,Course,应用多元统计分析
C_X_1BF369A645,Course,现代汉语语法研究
C_X_1C924D410F,Course,数字经济
C_X_1CA2298988,Course,现代伦理问题
C_X_1CAFB68C43,Course,人类学导论
C_X_1CB786E740,Course,政治经济导论
C_X_1CC5BEBD6E,Course,随机分析与应用
C_X_1CFB8AED8B,Course,犯罪学
C_X_1D2F045468,Course,空间等离子体物理基础
C_X_1D5AD39FC6,Course,应用随机分析
C_X_1D6C5979AD,Course,心灵哲学专题
C_X_1D6CC8C527,Course,概率统计
C_X_1DA84C65CC,Course,民主的历史与现实
C_X_1DD695F048,Course,会计法与审计法
C_X_1DFC3EC446,Course,新闻评论
C_X_1E72A7013F,Course,新媒介社会学
C_X_1E840A5641,Course,飞行器设计与动力
C_X_1E96378135,Course,地方政府管理
C_X_1EA2AFEF8F,Course,西方思想经典
C_X_1F538E499F,Course,社会工作概论
C_X_2070766E05,Course,国家安全学导论
C_X_208F75C5C1,Course,试验设计与抽样
C_X_20A7DA0C3E,Course,国家公务员制度
C_X_20D6EF6AF9,Course,金融经济学导论
C_X_21069E947B,Course,西方伦理学史研究
C_X_218694C518,Course,深度学习与人工智能
C_X_219FCDD23F,Course,民主理论
C_X_21BAF985B1,Course,财政学
C_X_223FF65B52,Course,中国哲学史
C_X_22428B7665,Course,计算机视觉导论
C_X_22428DFB78,Course,广播电视编导
C_X_22A4FFC701,Course,数智社会
C_X_22CFEE638F,Course,实变函数
C_X_22D725D476,Course,话题的帕菲特
C_X_22FD64C335,Course,中国文学理论
C_X_23262C3B9C,Course,信息论
C_X_2331D1EFE2,Course,经济和政治哲学
C_X_233D7EB27B,Course,国际新闻实践与案例
C_X_23A0EBB168,Course,《四书》精读
C_X_23B4F8C96B,Course,软件设计实践
C_X_23BDCA25C7,Course,新媒体与社会
C_X_23DAA14EDF,Course,儒学与中国社会
C_X_24220E780A,Course,中国历史文化导论
C_X_2427BD256C,Course,战略管理学
C_X_242F60F32E,Course,劳动法与社会保障法
C_X_2438F3FE79,Course,人类学博物馆与文化展示
C_X_246D2F6D63,Course,民间文学概论
C_X_2491F42B70,Course,最优化方法
C_X_25195926B0,Course,公共政策分析
C_X_254F51F07A,Course,庄子哲学
C_X_25587A88AF,Course,公司估值
C_X_25604C50A0,Course,大学物理英
C_X_25BF0E2B76,Course,现代西方社会思想
C_X_25D18BA051,Course,英国文学史与选读
C_X_25D1EEBA32,Course,理论语言学
C_X_25F15C4D7E,Course,投资理财
C_X_26232CA48D,Course,文化研究的理论与实践
C_X_26241309E8,Course,数字逻辑设计
C_X_262A1CBFFB,Course,种族批判哲学导论
C_X_2631383D76,Course,宗教学导论
C_X_265A78360F,Course,微分流形
C_X_272A12A827,Course,英国政治、 经济与外交
C_X_27541579AF,Course,西方国际关系理论
C_X_2786FB48B1,Course,应用经济学
C_X_27A331AA53,Course,人工智能的法律治理
C_X_27EEC019BA,Course,基本权利: 原理与案例
C_X_289B9E7400,Course,非营利组织与社会创新
C_X_28A3875303,Course,政治心理学
C_X_29B9791F11,Course,东北亚政治经济与外交
C_X_29CF4F211A,Course,印度佛教史
C_X_29FC11EA04,Course,科学与宗教
C_X_2AD414CD41,Course,化学整合科学实验
C_X_2ADEE6E4F2,Course,考古学通论
C_X_2B47D2CF51,Course,死亡的社会学思考
C_X_2BBEA86872,Course,论文写作实践
C_X_2BCDCD90F9,Course,元哲学
C_X_2BE82811D6,Course,阿拉伯哲学
C_X_2C333E6B51,Course,法律实训
C_X_2C4343463A,Course,知识表达与学习
C_X_2C51C32DF6,Course,人工智能与计算思维
C_X_2CA1E8D8B3,Course,沉积古生物综合地质实习
C_X_2CB9195D25,Course,《周易》讲读
C_X_2D60698593,Course,孟子哲学
C_X_2DE58B9E15,Course,视听新闻实务
C_X_2DEAA1464E,Course,军事理论*
C_X_2E026A36AC,Course,艺术人类学
C_X_2E2004EFBB,Course,数据挖掘
C_X_2E50BC3B57,Course,行动哲学
C_X_2E6EAE2D9A,Course,数论基础
C_X_2EA510A64A,Course,普通语言学
C_X_2EEB6AA786,Course,金融学原理
C_X_2F413D2130,Course,从案例学习管理
C_X_2F4F1251F2,Course,中国当代文学
C_X_2F6010F235,Course,数字社会
C_X_2FFD836EC1,Course,中文工具书
C_X_2FFF729FAB,Course,创意文案
C_X_301B7B1D41,Course,教育社会学思考
C_X_30660F8B5E,Course,认知语言学入门
C_X_309FD6F26D,Course,西方古典文本研读
C_X_316BF88334,Course,影视前期实践
C_X_317D9CD186,Course,中国现代文学批评
C_X_31A81CBAC2,Course,舆论学
C_X_31B08FCF18,Course,艺术人文学导论
C_X_31B3D64FDD,Course,随机过程
C_X_31C3A61B8F,Course,发展政治学
C_X_31C5844B39,Course,纳米化学
C_X_31C6C0AF38,Course,中国考古发现与探索
C_X_31D94590BA,Course,中国现代文学史
C_X_31EC2200CA,Course,计算政治学
C_X_320F08C074,Course,普通化学实验
C_X_323B63A220,Course,集合论与图论
C_X_32D3558428,Course,物权法
C_X_331AC5EAE1,Course,控辩审实务
C_X_3372637DD4,Course,宇航技术基础
C_X_3374B9B9FC,Course,中国经济史
C_X_339023B62B,Course,英语文学文体学
C_X_33AC1048F1,Course,《庄子》精读
C_X_342FB4FF3B,Course,金融风险管理
C_X_347317AB0A,Course,人工智能与芯片设计
C_X_3490CE1803,Course,科学哲学前沿
C_X_34C14425B3,Course,刑事诉讼法
C_X_34E3479E81,Course,高级财务会计
C_X_35419C4782,Course,凝聚态光谱理论和应用
C_X_3563010229,Course,刑法案例研习
C_X_35659504C4,Course,色谱质谱分析
C_X_359639D537,Course,数据科学导引
C_X_35B81728C5,Course,国际公法
C_X_35C2EE29C8,Course,英语诗歌鉴赏
C_X_35F55C5999,Course,大数据与资本市场研究
C_X_35FCF71848,Course,分析进路的当代伦理学
C_X_36158EF71E,Course,新政治学
C_X_362145EF21,Course,空气动力学基础
C_X_36415FAED4,Course,对外政策分析
C_X_364FE07D5E,Course,高维概率论
C_X_36780A8C43,Course,认知与推理
C_X_3689EC0D18,Course,公共传播
C_X_368A5DBC11,Course,语法语义学
C_X_36DB3DF641,Course,中国近现代史纲要
C_X_37076D788B,Course,大众文化简介与批评
C_X_3763999842,Course,计算机在化学化工中的应用
C_X_37AEB207A0,Course,微分几何
C_X_37F08F76BC,Course,宗教改革史
C_X_3850667DB8,Course,法律职业伦理
C_X_386C2B6850,Course,中国美学专题
C_X_3927279357,Course,欧洲联盟概论
C_X_39FBB17050,Course,经济学讨论班
C_X_3A39C760B3,Course,俄罗斯政治与外交
C_X_3A4EF58FDA,Course,统计力学
C_X_3A622EFC08,Course,比较文学原理
C_X_3A63E87304,Course,西方哲学
C_X_3AC793DF46,Course,机器道德伦理
C_X_3ACFC5AB83,Course,数学哲学专题
C_X_3ACFF843E0,Course,区域和城市经济学
C_X_3B2C2E4DB6,Course,美洲史
C_X_3B2E65E8A1,Course,分子光谱与分子结构
C_X_3B5AC63749,Course,民族与社会
C_X_3B67A34B6B,Course,人工智能与社会科学
C_X_3BDFCA8B6A,Course,中国历史文选
C_X_3C0685F380,Course,俄罗斯哲学专题
C_X_3C3866C4C4,Course,软件工程
C_X_3C8574C0C9,Course,无线移动网络技术
C_X_3C93FCAB91,Course,古希腊哲学进阶
C_X_3D146EDC71,Course,西方法律思想史
C_X_3D28D837A5,Course,商业银行管理
C_X_3D3CE3CCF7,Course,新闻理论
C_X_3D42D6270F,Course,英语视听
C_X_3D8498413C,Course,观念论与分析哲学
C_X_3D8C1D1C80,Course,视觉传达
C_X_3DA1D572AB,Course,古希腊罗马政治思想史
C_X_3DCBF118CB,Course,人工智能引论
C_X_3DCEEF760E,Course,选举制度
C_X_3E060FBC5A,Course,化工制图
C_X_3E4FFEF0E5,Course,多智能体系统
C_X_3E506A33AE,Course,微观计量方法
C_X_3E5E19F421,Course,美国结构语言学
C_X_3E6F5F6984,Course,中国文化史
C_X_3EA358793E,Course,西方文明史导论
C_X_3ED3CCCEBB,Course,博雅理学讲堂
C_X_3FE38ACA5F,Course,计算概论
C_X_3FFB771E8A,Course,外国经济史
C_X_40469AE8A6,Course,校勘学
C_X_40810B1BF9,Course,中国对外关系史
C_X_40AD37E631,Course,汉译英
C_X_40D6712172,Course,历史论文写作
C_X_40EEF66166,Course,审美文化专题
C_X_411D9656E5,Course,哲学研讨会
C_X_41C32BF432,Course,广告媒体研究
C_X_41E8E9495F,Course,欧洲文学选读
C_X_420D13869D,Course,专业英语
C_X_426FCFABC3,Course,自杀社会问题研究
C_X_428F81903D,Course,人力资源开发与管理
C_X_42B2EEB7D8,Course,经济地理学
C_X_42FFA85FE5,Course,凸优化
C_X_430C62FBE3,Course,西方科技史导论
C_X_431F7DC628,Course,社会学与中国社会
C_X_434045A77B,Course,欧洲风土记
C_X_43604677C5,Course,金融会计
C_X_4371E3BCC3,Course,英语文学文体赏析
C_X_4398F940D7,Course,概率统计*
C_X_439B3FEDD6,Course,国际政治概论
C_X_43C4E42FF5,Course,基督教史
C_X_43CC30500A,Course,加拿大小说选读
C_X_43CEA96C9F,Course,人工智能哲学
C_X_44042C6F74,Course,改变世界的药物分子
C_X_4452356F76,Course,人工智能与投资分析
C_X_445D9836ED,Course,系统功能语法
C_X_4471D3CE2C,Course,行政法案例研习
C_X_44B52CB8DD,Course,田野调查实践
C_X_4569682061,Course,海德格尔哲学研究
C_X_458691AD77,Course,基督教伦理学导论
C_X_45912B5625,Course,人工智能伦理与治理
C_X_45AEFA60DE,Course,金融市场与机构实务
C_X_45BD05EAE0,Course,网络文学生产机制研究
C_X_45BF9C64F3,Course,版本学
C_X_45E8E77B36,Course,社会科学定量方法
C_X_45EC3B3D28,Course,文艺美学
C_X_463749F9B3,Course,计算机实习
C_X_465F4AEEA4,Course,哲学方法
C_X_466771A8C1,Course,影像与社会
C_X_46757BDD91,Course,历史与政治研究专题
C_X_46AC4E617C,Course,新闻采访写作
C_X_46BA3C7E0F,Course,货币与金融政策
C_X_46CB365EB2,Course,影视文化与批评
C_X_4726468AD3,Course,近代物理实验
C_X_474BBD010A,Course,核磁共振波谱分析基础
C_X_474F35C332,Course,数据驱动模型与运营分析
C_X_475AE8B0B5,Course,中国边疆问题概论
C_X_4794C350CA,Course,西方法理学研究
C_X_482B0FB166,Course,中国司法制度
C_X_4843019496,Course,深度学习与文本分析
C_X_48A3862762,Course,政党学概论
C_X_48B06E902D,Course,社会老年学
C_X_492260CB58,Course,中国古代文学
C_X_4931CB6428,Course,材料物理
C_X_497AC3D30D,Course,古代小说名著导读
C_X_4993F16539,Course,经济史学导论
C_X_499D526BE1,Course,大国崛起
C_X_49A69B6E80,Course,公理集合论
C_X_49B9586AF7,Course,学年论文
C_X_4A2CF2C8E9,Course,美国史
C_X_4A3B4F16E2,Course,生物大分子工程
C_X_4A3C152011,Course,行星物质科学
C_X_4A60F280EE,Course,数据分析技术
C_X_4A9FE43DBD,Course,城市发展与政策
C_X_4AC8E168A2,Course,生物学哲学导论
C_X_4B4A922DC6,Course,传播学研究方法
C_X_4BBFFF6100,Course,福利经济学
C_X_4C121996E5,Course,训诂学
C_X_4C27689D9B,Course,前沿科技伦理导论
C_X_4C287859A3,Course,古希腊罗马史
C_X_4C76C58BAD,Course,政治经济学
C_X_4C87F218CC,Course,保险法
C_X_4CC9E4D17F,Course,综合商业计划书竞赛
C_X_4CD0E765E5,Course,支配与社会:马克斯·韦伯的《经济与社会》
C_X_4D18D9CD08,Course,世界难民问题与难民政策
C_X_4D8DACEA6B,Course,创业思维
C_X_4DEDB98EDB,Course,计算机系统导论
C_X_4E3BE3294A,Course,应用随机过程
C_X_4E4D316112,Course,微计算机技术
C_X_4E4DED0117,Course,中级物理化学实验
C_X_4E5241912F,Course,中国文学理论批评史
C_X_4E65FC742D,Course,社会人类学与中国研究
C_X_4EF17527DF,Course,基督教和中国文化
C_X_4F5F6A3D03,Course,小国与国际关系概论
C_X_4F75DF6857,Course,马克思主义新闻观
C_X_4F92F1D901,Course,从数据到模型*
C_X_4F97C69FE3,Course,伦理学原理著作选读
C_X_501D246D33,Course,化工基础
C_X_5037CD3E82,Course,专业汉语*
C_X_503E2E1DA2,Course,代数结构与组合数学
C_X_504708AD66,Course,化学生物学整合实验
C_X_50759E9589,Course,嵌入式系统
C_X_507A029A66,Course,高性能聚合物材料
C_X_50CB411DAE,Course,模拟法庭实训
C_X_50DB27C985,Course,西方美学史
C_X_50E483BD64,Course,中国现代哲学史
C_X_51045CE2CA,Course,公共组织战略管理
C_X_511D576ABF,Course,文化理论与加拿大小说
C_X_513C972ECA,Course,应用回归分析
C_X_51607A0401,Course,社会网络分析
C_X_5193CE7BDC,Course,俄罗斯政治转型专题
C_X_51944AA537,Course,两岸关系与一国两制
C_X_5203BC71A0,Course,高等电化学
C_X_5220FFAA0F,Course,罗尔斯《正义论》研究
C_X_52675F1CC4,Course,古代东方文明
C_X_52710F22D9,Course,中国社会
C_X_52A397BC13,Course,数理经济学
C_X_52A9891E10,Course,衍生品
C_X_52AABA3DAA,Course,人工智能与商学
C_X_53705E428C,Course,古希腊神话与哲学
C_X_540E7AF9B1,Course,儒林外史研究
C_X_544F11AC78,Course,金融中的数学方法
C_X_549FBE96EE,Course,西方文学史
C_X_551E3A45F5,Course,外国经济思想史
C_X_558502F4BD,Course,明清白话长篇小说研究
C_X_55901A012E,Course,中东政治与文化传播
C_X_5637CC6E30,Course,国际竞争法规与政策
C_X_569EB40018,Course,网络安全工程与实践
C_X_56C0C3F2AC,Course,美国政治与公共政策
C_X_56CD7A8AD6,Course,程序设计语言概论
C_X_56FD47BEAD,Course,科学写作与交流
C_X_572A16851F,Course,普通生物学*
C_X_57B405CAFA,Course,理论与计算化学
C_X_57B9E615CE,Course,创新创业经济学
C_X_57CCD85F37,Course,有机化学实验
C_X_57DF90A8AF,Course,人工智能与音乐
C_X_57FC7A83AD,Course,国际组织与全球治理
C_X_58576BCE0F,Course,中国民族史名著导读
C_X_58655DCDF4,Course,经典著作研究专题*
C_X_587FDDA38E,Course,诊所式法律教育
C_X_588F5860FE,Course,毕业实习实践
C_X_591359B1DE,Course,马克思主义哲学
C_X_5925BA417D,Course,人工智能技术与实践
C_X_592A7B24B4,Course,生理心理实验
C_X_5943DAE120,Course,历史学家与社会学
C_X_5988057C89,Course,国际刑法学
C_X_599836667F,Course,社会学基础与新媒体传播
C_X_59D1B7AE88,Course,马列经典著作选读
C_X_59DA17E74B,Course,算法与计算理论
C_X_59F2C8805D,Course,民族国家概论
C_X_5A5995CA99,Course,语音学和音系学
C_X_5A8EBF4B42,Course,情感哲学
C_X_5B198AA7AA,Course,创业与创新实践
C_X_5B3741E9B9,Course,并行程序设计原理
C_X_5B3A404C4F,Course,环境化学
C_X_5B4FBF8A05,Course,普通物理
C_X_5B7C6A2059,Course,随机过程论
C_X_5B97C63DFF,Course,中国社会史
C_X_5BCFAF547D,Course,现代欧陆哲学原著选读
C_X_5C6D480C39,Course,《周易本义》精读
C_X_5C7924B34D,Course,英国散文名篇
C_X_5C8091DCCA,Course,新生教育实践课程 专业任选
C_X_5CB2C74CAF,Course,互联网数据挖掘
C_X_5CDF89AE03,Course,早期思想与古典语文
C_X_5CEC7C027D,Course,产业经济学专题
C_X_5D3E4B0028,Course,中国古代诗歌理论专题
C_X_5DC3545822,Course,媒体计算
C_X_5E1943818E,Course,会计学
