start_id,type,end_id
C_ARCHIVES_MANAGEMENT,COVERS_KNOWLEDGE,K_X_8BF303C002
C_ARCHIVES_MANAGEMENT,COVERS_KNOWLEDGE,K_X_D84258790F
C_ARCHIVES_MANAGEMENT,COVERS_KNOWLEDGE,K_X_E254C22DB8
C_ARCHIVES_MANAGEMENT,COVERS_KNOWLEDGE,K_X_E455ABBED2
C_ARTIFICIAL_INTELLIGENCE_AND_BIG_DATA_IN_POLITICS,COVERS_KNOWLEDGE,K_AI
C_ARTIFICIAL_INTELLIGENCE_AND_BIG_DATA_IN_POLITICS,COVERS_KNOWLEDGE,K_DATA_ANALYSIS
C_ARTIFICIAL_INTELLIGENCE_AND_BIG_DATA_IN_POLITICS,COVERS_KNOWLEDGE,K_RISK_MANAGEMENT
C_A_2,COVERS_KNOWLEDGE,K_8A8DECE5AA
C_A_2,COVERS_KNOWLEDGE,K_8FB7B48702
C_A_2,COVERS_KNOWLEDGE,K_A599F597E4
C_A_2,COVERS_KNOWLEDGE,K_PROGRAMMING
C_A_3,COVERS_KNOWLEDGE,K_8A8DECE5AA
C_A_3,COVERS_KNOWLEDGE,K_8FB7B48702
C_A_3,COVERS_KNOWLEDGE,K_A599F597E4
C_A_3,COVERS_KNOWLEDGE,K_PROGRAMMING
C_A_3,COVERS_KNOWLEDGE,K_X_09942702E7
C_A_3,COVERS_KNOWLEDGE,K_X_31DF2ABD98
C_A_3,COVERS_KNOWLEDGE,K_X_589F26D3F8
C_A_3,COVERS_KNOWLEDGE,K_X_870A51BA2A
C_A_3,COVERS_KNOWLEDGE,K_X_EAEAE5EDDB
C_A_4,COVERS_KNOWLEDGE,K_MATRIX_OPERATION
C_A_4,COVERS_KNOWLEDGE,K_X_0263065979
C_A_4,COVERS_KNOWLEDGE,K_X_1EA2947A4F
C_A_4,COVERS_KNOWLEDGE,K_X_23DDD3B5C2
C_A_6,COVERS_KNOWLEDGE,K_INTEGRAL
C_A_6,COVERS_KNOWLEDGE,K_X_00F39398F1
C_A_6,COVERS_KNOWLEDGE,K_X_664323961A
C_A_6,COVERS_KNOWLEDGE,K_X_A1A27D155F
C_A_7,COVERS_KNOWLEDGE,K_DATA_STRUCTURE
C_A_7,COVERS_KNOWLEDGE,K_X_12CD40FD6D
C_A_7,COVERS_KNOWLEDGE,K_X_287DAE34FA
C_A_7,COVERS_KNOWLEDGE,K_X_FCDD6028C2
C_BAYESIAN_INFERENCE,COVERS_KNOWLEDGE,K_REGRESSION_ANALYSIS
C_BAYESIAN_INFERENCE,COVERS_KNOWLEDGE,K_REGRESSION_MODEL
C_BAYESIAN_INFERENCE,COVERS_KNOWLEDGE,K_RISK_MANAGEMENT
C_BAYESIAN_INFERENCE,COVERS_KNOWLEDGE,K_STATISTICAL_INFERENCE
C_BD9D5119DA,COVERS_KNOWLEDGE,K_0398208BFB
C_BD9D5119DA,COVERS_KNOWLEDGE,K_C9C40197C4
C_BD9D5119DA,COVERS_KNOWLEDGE,K_D3832F2254
C_BD9D5119DA,COVERS_KNOWLEDGE,K_X_AD73B4CB8F
C_BEHAVIOURAL_SCIENCE_AND_GROUP_PROCESSES,COVERS_KNOWLEDGE,K_2083F68C5C
C_BEHAVIOURAL_SCIENCE_AND_GROUP_PROCESSES,COVERS_KNOWLEDGE,K_8C48205A36
C_BEHAVIOURAL_SCIENCE_AND_GROUP_PROCESSES,COVERS_KNOWLEDGE,K_CONSUMER_THEORY
C_BEHAVIOURAL_SCIENCE_AND_GROUP_PROCESSES,COVERS_KNOWLEDGE,K_POLICY_ANALYSIS
C_BEHAVIOURAL_SCIENCE_AND_GROUP_PROCESSES,COVERS_KNOWLEDGE,K_X_87AC2733EE
